PacketCounter,SampleTimeFine,Pelvis_Acc_X,Pelvis_Acc_Y,Pelvis_Acc_Z,Pelvis_Gyr_X,Pelvis_Gyr_Y,Pelvis_Gyr_Z,RT_Acc_X,RT_Acc_Y,RT_Acc_Z,RT_Gyr_X,RT_Gyr_Y,RT_Gyr_Z,LT_Acc_X,LT_Acc_Y,LT_Acc_Z,LT_Gyr_X,LT_Gyr_Y,LT_Gyr_Z,RS_Acc_X,RS_Acc_Y,RS_Acc_Z,RS_Gyr_X,RS_Gyr_Y,RS_Gyr_Z,LS_Acc_X,LS_Acc_Y,LS_Acc_Z,LS_Gyr_X,LS_Gyr_Y,LS_Gyr_Z
52944,0,4.511415,4.197749,3.359889,-1.174768,-0.74091,-0.63196,7.744558,-3.422087,-1.181739,-1.432732,0.180365,-0.824802,3.221223,0.356001,4.389173,-2.390179,-1.124474,-0.289216,9.415406,1.541138,-4.904586,-1.487901,-0.144888,-0.977133,8.688872,-11.671179,-8.225492,-2.86615,3.028376,-4.053138
52945,0,5.036506,5.209257,2.93246,-1.161841,-0.871495,-0.80157,7.554226,-1.211094,-1.646764,-1.83194,0.150153,-0.78327,7.817859,0.467956,5.2387,-2.50649,-1.329356,-0.166642,7.847562,2.777223,-3.362629,-1.62513,-0.123945,-0.997967,9.239994,-14.469689,-7.355587,-2.918903,2.384207,-2.94878
52946,0,5.68349,4.941396,2.69584,-1.26588,-1.037218,-0.809472,7.736058,-2.146161,-3.768785,-2.695103,0.016252,-0.842248,11.751594,0.363999,6.018073,-2.415939,-1.21352,-0.199716,7.171091,2.64048,-1.167088,-1.538946,-0.005837,-0.980682,6.792482,-12.629652,-5.793327,-1.89766,1.579247,-2.087426
52947,0,6.332567,3.589061,2.642883,-1.425423,-1.107378,-0.670653,7.286337,-6.000249,-2.204577,-2.236672,0.113533,-0.949467,7.947962,-4.311761,7.192382,-2.153917,-0.901738,-0.350212,8.231976,1.570477,-0.923317,-1.200749,0.19879,-1.02771,6.487158,-11.037455,-3.126201,-0.894394,0.685302,-1.566535
52948,0,6.887818,2.512942,2.809046,-1.433205,-1.138965,-0.586077,8.444752,-5.92153,-0.547577,-1.334772,0.220879,-1.121332,5.589888,-7.562483,5.891817,-1.496377,-1.07144,-0.438899,8.888529,2.829304,-2.123854,-1.087218,0.234725,-1.058951,8.782701,-7.875754,-1.245096,-0.321471,0.250173,-1.221108
52949,0,7.700461,2.471606,3.255484,-1.353087,-1.065714,-0.572684,10.500371,-4.471362,-0.594539,-0.733698,0.429392,-1.133907,8.877374,-6.281738,5.704244,-0.320327,-1.233698,-0.342414,10.794329,3.040867,-2.97987,-1.240119,0.201079,-1.010773,10.178648,-10.18116,1.958201,-0.401921,0.089837,-0.85328
52950,0,8.61796,2.79863,3.480553,-1.312684,-0.995213,-0.576116,10.279748,-2.306894,-0.773198,-0.704055,0.387734,-1.083435,9.786779,-3.624849,3.791642,0.639622,-1.041775,-0.282789,10.254943,2.156039,-1.865806,-1.144556,0.286911,-1.007223,7.940757,-0.542408,4.368615,-0.244676,0.007095,-0.636066
52951,0,8.549249,2.263592,3.696175,-1.141123,-0.956296,-0.504012,9.149894,-1.552822,-1.439499,-0.968994,0.26322,-0.999779,7.455397,-0.031162,4.34374,0.497595,-0.882465,-0.208743,9.4999,2.122009,-0.621497,-0.95034,0.453769,-0.971855,8.70815,7.013408,2.828424,-2.765496,-0.295285,-0.621244
52952,0,8.313317,1.904859,3.52703,-1.093855,-0.928712,-0.415889,9.641476,-2.097012,-1.265569,-0.927337,0.20783,-1.069934,7.302754,5.537635,1.079818,-0.130921,-0.779921,-0.110322,8.903871,3.599537,-0.573377,-0.792749,0.592359,-0.926076,9.202228,-8.616383,-0.46166,-2.514113,-0.182661,-0.377798
52953,0,8.424633,2.575541,3.146844,-1.30192,-0.906285,-0.349284,9.836815,-1.03802,-0.364932,-0.573131,0.348022,-1.12017,7.69647,4.961655,0.976562,-1.11605,-0.681967,-0.076448,7.232029,5.069025,-1.211494,-0.804535,0.549441,-0.830857,8.670707,-7.59055,-0.451444,-0.376741,-0.03788,-0.503085
52954,0,8.431206,3.514308,2.970013,-1.463751,-0.88649,-0.317814,9.088952,0.95785,0.36269,-0.527468,0.361755,-1.127036,8.774762,-0.126388,3.277605,-1.660827,-0.612281,-0.005036,7.794136,5.036303,-1.563883,-0.916689,0.45205,-0.749831,9.828538,-4.831612,0.674936,0.673261,0.088921,-0.419315
52955,0,8.658968,4.131066,2.714572,-1.431931,-0.772615,-0.351116,9.476617,1.27427,-0.074965,-0.791035,0.201535,-1.19525,10.347744,-2.691816,4.002696,-1.291381,-0.560659,0.090639,8.76058,4.783371,-1.041511,-0.986842,0.447701,-0.637676,9.327817,1.257557,3.461837,0.802582,0.072327,-0.474248
52956,0,9.199752,4.128974,3.782413,-1.482858,-0.669272,-0.348713,10.73251,-0.66451,-0.735107,-1.024162,0.056764,-1.22341,9.775605,-1.388249,3.990161,-0.774315,-0.516706,0.084115,10.846448,3.056798,-0.279535,-0.783359,0.482032,-0.557106,10.43371,1.040983,5.988505,0.682531,0.067177,-0.486263
52957,0,9.974775,3.615432,3.19285,-1.582888,-0.670647,-0.254525,11.908775,-3.574311,-0.942162,-0.884307,0.003204,-1.187469,9.438324,1.200129,4.366095,-0.398714,-0.413248,0.060883,11.221693,3.149746,0.10252,-0.578963,0.62165,-0.51499,8.883249,5.066252,3.777564,0.156098,0.015678,-0.44861
52958,0,9.907145,2.499717,2.632368,-1.600168,-0.641807,-0.134702,12.196824,-2.99358,0.011177,-0.565349,0.211033,-1.158165,9.281357,3.314093,4.032461,-0.275689,-0.50297,0.023918,10.355417,4.251642,0.077109,-0.524145,0.663765,-0.486723,9.47743,5.194888,1.492401,-1.28165,-0.167659,-0.249486
52959,0,9.263447,1.49523,2.105653,-1.485945,-0.575311,-0.07004,10.22444,-0.547339,0.494452,-0.40467,0.497713,-1.073475,9.130246,4.141357,2.803111,-0.424807,-0.605511,-0.076905,8.899075,3.624854,-0.507229,-0.493016,0.614439,-0.454564,9.909252,0.8813,0.311132,-1.313351,-0.162395,-0.114901
52960,0,8.667789,0.891847,2.184819,-1.191238,-0.482263,-0.046121,9.038919,-0.119838,-0.67096,-0.504466,0.441636,-1.11914,9.467114,2.16278,3.310905,-0.682075,-0.624053,-0.232775,8.891144,4.892507,-1.366361,-0.532499,0.705879,-0.418286,9.116933,1.231726,-0.259698,-0.592464,-0.2417,-0.180932
52961,0,8.76931,0.428549,2.708478,-0.957539,-0.419775,0.001831,9.00867,-1.00213,-1.502357,-0.51179,0.341613,-1.151756,9.836558,-0.444908,3.623178,-0.668229,-0.668343,-0.450903,9.149126,4.635732,-1.690032,-0.64042,0.758181,-0.351567,9.212392,3.240035,-0.482656,-0.157929,-0.42698,-0.265962
52962,0,9.649742,0.759502,2.842853,-0.807503,-0.374912,0.029526,9.593497,-2.265122,-1.666369,-0.306821,0.253262,-1.163198,8.554251,-1.310328,2.260892,-0.415655,-0.788279,-0.573013,9.634707,3.828852,-1.376201,-0.521857,0.843669,-0.361409,8.903737,2.290645,-0.477377,-0.239984,-0.583996,-0.501713
52963,0,9.909416,1.442846,2.544947,-0.759894,-0.291941,0.070496,10.015117,-1.994306,-0.586243,0.006523,0.258641,-1.161365,7.258176,-0.04241,0.852034,0.002403,-0.929273,-0.570381,9.510068,4.096804,-0.561679,-0.446784,0.945868,-0.372625,9.105574,1.967355,0.961723,-0.353741,-0.624397,-0.676125
52964,0,9.180821,2.450089,1.767662,-0.669598,-0.308992,0.102196,10.175815,-1.273061,0.346532,0.132181,0.312887,-1.150265,7.553667,3.047946,3.273751,0.097047,-0.961431,-0.465895,9.561554,3.725063,0.369754,-0.347791,0.978713,-0.393797,7.502919,0.084106,0.350537,-0.355573,-0.762415,-0.639504
52965,0,7.955835,3.522852,1.939437,-0.67555,-0.378573,0.22339,10.083648,-1.218061,1.000359,0.165256,0.42218,-1.178305,7.498878,5.616243,3.649252,-0.073701,-0.964864,-0.423895,9.589112,4.530968,0.677066,-0.419661,0.987411,-0.404669,6.104957,-0.606951,-1.843858,-0.283818,-1.084803,-0.366217
52966,0,6.698384,3.442,1.279527,-0.655524,-0.524602,0.356144,9.356233,-1.015328,1.648144,0.126917,0.418061,-1.220765,8.090456,6.185784,3.705156,-0.388416,-0.7219,-0.332912,9.797103,3.753785,0.811264,-0.566492,1.007098,-0.406387,6.363433,-2.697956,-5.562683,-0.101512,-1.632322,0.12154
52967,0,6.412806,2.661154,1.416151,-0.655985,-0.775806,0.424811,9.415459,-1.329391,2.090644,0.004234,0.414285,-1.259333,7.052885,5.065305,2.699087,-0.174295,-0.684361,-0.202333,10.737395,3.581806,0.936508,-0.599223,0.976084,-0.500803,9.643363,-9.972536,-0.942247,0.673402,-1.746335,0.716891
52968,0,7.486101,1.498318,1.091399,-0.786339,-0.942096,0.464067,10.191854,-2.123878,2.849982,-0.167545,0.468874,-1.199708,6.250598,-2.2436,0.331515,0.057564,-1.02197,0.077821,11.871738,2.917205,0.731247,-0.761736,0.966017,-0.627722,6.812511,-3.275306,-1.433725,0.875529,-1.842273,1.168402
52969,0,9.193196,0.505136,2.209384,-0.715841,-0.936602,0.449532,11.077485,-1.906158,2.942315,-0.340925,0.554361,-1.021746,9.201438,-3.070386,-0.51046,-0.022431,-1.251437,0.450449,13.450875,3.051372,-0.052127,-0.862908,0.975635,-0.781881,11.538731,3.011227,-3.329432,-2.028558,-2.489256,1.845996
52970,0,12.221599,-1.363007,4.314155,-0.479969,-0.5967,0.392879,12.831916,-1.75291,1.893018,-0.531128,0.642367,-0.778096,16.668931,-0.190427,-2.992067,0.075305,-1.572241,0.591336,14.945656,2.931598,-1.567372,-0.856615,0.954808,-0.935124,21.513507,0.661175,3.371627,-2.366843,-1.987534,1.445698
52971,0,17.290039,-5.123825,7.361586,-0.166168,-0.047493,0.212403,14.105358,-2.186767,0.814349,-0.489354,0.649229,-0.365299,23.692743,6.974814,1.737209,-0.525063,-1.039484,0.207828,16.111097,2.418025,-3.826477,-0.665608,0.917499,-1.100953,24.675612,-0.426913,6.258943,-1.633885,-1.538091,1.294198
52972,0,20.71548,-8.51844,6.074656,-0.135956,0.070152,0.075645,13.984719,-1.725651,0.82975,-0.103913,0.45582,0.304757,19.025982,0.913484,1.609858,-0.876974,-0.707484,-0.0523,14.162529,2.268412,-5.368856,-0.332232,0.822397,-1.32309,13.996641,-4.050173,3.678371,-1.747883,-1.32476,1.466679
52973,0,15.099276,-2.680207,4.024301,-0.211373,0.121308,0.463716,12.570015,0.442052,2.283128,0.266537,0.341039,1.03685,9.264075,-8.262389,-1.301656,-0.679327,-0.458111,0.052643,10.123879,5.592333,-4.305418,-0.675679,0.600718,-1.315194,9.775558,-8.387649,-2.897511,-1.154992,-1.217594,1.101889
52974,0,8.567837,2.571206,4.005659,-0.187913,0.021286,0.734487,10.916852,3.264245,3.261625,0.553223,0.290001,1.427004,6.757858,-9.709705,-3.60696,0.139962,-0.698895,0.286562,5.905974,5.782204,-2.504855,-1.235315,0.238045,-1.089627,8.254989,-3.208056,-3.903584,-0.022431,-0.951933,0.573014
52975,0,5.994825,1.855415,3.272939,-0.098305,0.096131,0.632175,10.472176,6.407884,1.735493,0.417147,0.213323,1.385685,10.014896,-4.697899,-4.003319,0.597392,-0.984552,0.413368,3.053238,5.324427,-0.170652,-1.304661,-0.194898,-0.758993,10.29772,-1.784901,-3.740901,-0.189973,-0.713544,0.255434
52976,0,8.132214,-1.276088,3.726915,0.094071,0.238152,0.438768,10.960477,6.173124,1.567492,-0.15507,0.259556,1.059509,12.730643,0.342015,-3.217782,0.500687,-0.919205,0.578623,2.248763,4.993204,1.049137,-1.105409,-0.715958,-0.371369,11.985182,-2.156005,-1.888209,-0.106659,-0.448037,0.027351
52977,0,11.704535,-3.72107,3.85254,0.269166,0.28988,0.279237,9.516605,3.57368,2.056859,-0.612952,0.1672,0.661475,11.987206,2.189218,-2.415846,0.19089,-0.759325,0.666054,1.331334,-3.776623,0.07845,-0.132639,-1.133898,0.08011,10.786194,-0.850646,-1.477261,0.173035,-0.274086,-0.134125
52978,0,12.795874,-4.548503,3.325364,0.227852,0.249596,0.289193,7.78816,2.192597,0.86265,-0.524943,-0.187341,0.42309,10.312489,1.082678,-2.178014,-0.100251,-0.692833,0.713547,1.720382,-1.478456,-1.266408,1.403698,-1.655253,0.454585,10.67177,-0.207909,-2.034092,0.243988,-0.140305,-0.222931
52979,0,10.969947,-3.200233,2.850077,0.126801,0.213891,0.42801,7.637519,3.027635,0.733607,-0.124856,-0.43442,0.40558,9.369651,0.673048,-2.639091,-0.047494,-0.783702,0.726023,2.082124,8.204294,-3.05445,1.018144,-2.120408,1.011734,9.885029,1.261825,-2.3973,0.211602,-0.000916,-0.254059
52980,0,8.220873,-2.114958,2.853945,0.103112,0.140076,0.520937,7.623054,5.586484,1.926941,0.003777,-0.462573,0.487864,9.03085,0.995646,-2.320681,-0.0103,-0.859578,0.716639,3.761092,8.80624,-2.57339,-1.093379,-2.392089,1.726882,9.372507,0.716834,-2.169848,0.148773,0.113869,-0.269394
52981,0,6.562355,-2.003187,2.663378,0.131951,0.11261,0.521852,7.436821,6.905983,1.098683,-0.532727,-0.556188,0.466466,9.300834,1.931899,-1.400057,0.082399,-0.800525,0.718699,4.092176,3.349847,-0.905215,-2.177512,-2.377934,2.238406,9.293648,1.097557,-1.099438,0.132752,0.194207,-0.285645
52982,0,6.548303,-1.882195,2.859666,0.136071,0.12394,0.532381,6.540304,5.185072,0.282658,-1.15256,-0.652442,0.400209,9.376121,2.491181,-0.69945,-0.014191,-0.751199,0.700501,6.285057,0.489682,1.223589,-1.935207,-2.460587,2.452574,9.820001,1.908684,-0.736717,-0.000229,0.236206,-0.264016
52983,0,7.373809,-1.597282,2.905348,0.199242,0.097504,0.504915,5.942011,0.488145,-0.358542,-1.306957,-0.989144,0.272378,9.402795,2.699641,-0.526719,-0.172121,-0.697068,0.702218,8.460742,-0.736937,4.800438,-0.75347,-2.464488,2.343163,9.768576,1.433536,-0.191372,-0.029182,0.254059,-0.199585
52984,0,7.857316,-1.595737,2.707081,0.20897,0.031929,0.412103,6.491188,-2.45235,-0.220736,-0.714814,-1.183689,-0.052415,9.807427,1.526667,-0.199172,-0.281184,-0.60929,0.672805,10.705462,3.835324,4.799535,0.351602,-2.307276,2.089013,9.678733,1.405348,-0.418559,0.030441,0.246392,-0.178871
52985,0,7.858748,-2.092512,2.872475,0.257378,-0.04715,0.283814,6.894514,-2.066732,-0.550765,-0.145115,-1.511005,-0.285652,9.831265,0.509123,-0.135941,-0.199014,-0.508121,0.58228,10.657327,6.960776,4.549438,0.778381,-1.844035,1.899887,9.506124,1.223194,-0.363132,0.100823,0.236664,-0.14328
52986,0,7.677983,-2.056341,2.790819,0.390817,-0.084801,0.19043,8.653631,-1.337455,-1.135553,0.177847,-1.576587,-0.424017,9.670141,0.468602,0.425841,0.095559,-0.443918,0.457995,11.438766,10.491857,2.188507,0.277077,-1.536224,1.511618,9.314991,1.987092,-0.153083,0.142593,0.175324,-0.079079
52987,0,7.343355,-2.130872,2.894023,0.520136,-0.135499,0.13733,9.132875,-0.35113,1.005774,0.498519,-1.434558,-0.428479,10.1342,0.768523,0.770236,0.316888,-0.395052,0.334627,11.452037,9.079156,5.583743,-0.966261,-0.791961,1.295978,9.644958,1.399918,0.454589,0.2211,0.129204,-0.047607
52988,0,7.223157,-2.857547,2.716719,0.701069,-0.185739,0.092469,9.164232,2.365207,1.855649,0.416232,-1.306718,-0.456058,10.242409,1.400514,1.062665,0.445635,-0.339319,0.245248,10.230482,6.7505,7.54912,-0.91509,-0.55425,0.905019,9.854926,2.018663,0.742524,0.320664,0.066032,0.008354
52989,0,7.797445,-3.565904,2.378253,0.86026,-0.258181,0.021057,9.074682,6.207511,1.631046,0.012017,-1.085834,-0.58137,9.661983,0.983744,-0.23926,0.501826,-0.327303,0.233003,10.495654,5.683476,8.979971,-1.000577,-0.289541,0.801675,9.95054,1.56723,0.057255,0.040741,0.034447,0.046234
52990,0,9.100598,-3.300806,2.620484,0.981686,-0.302128,-0.070954,9.193861,6.766223,2.225525,-0.387848,-0.915889,-0.8613,9.764252,1.278509,-0.886844,0.510066,-0.318948,0.253946,10.564769,-2.574262,9.17793,-0.431561,-0.115472,0.850191,10.049734,0.599206,-0.277829,0.133209,0.037766,0.048981
52991,0,10.372514,-2.236877,2.896121,1.018652,-0.313572,-0.061799,10.880442,2.222813,1.739524,-0.394032,-0.965909,-1.19434,9.650215,1.033844,-1.749763,0.430872,-0.353853,0.227509,13.455234,2.372953,7.130796,0.558019,-0.025063,0.689398,10.325224,1.798344,-1.024005,0.141106,0.083313,0.068207
52992,0,11.110616,-0.371506,3.299946,0.99416,-0.274204,0.022545,14.151867,-0.964769,2.201374,0.358552,-0.82514,-1.16355,9.426971,1.279436,-3.138407,0.29091,-0.387155,0.174866,13.002015,2.682853,2.94563,0.764931,0.156671,0.552069,10.028422,2.282349,-1.590936,-0.013046,0.139732,0.116501
52993,0,11.208943,1.839732,3.742931,0.775572,-0.262758,0.128633,14.373556,-0.289709,2.388466,0.639163,-0.590983,-0.806135,9.317822,1.033375,-3.188304,0.023346,-0.403634,0.12497,11.828833,0.824552,-0.986004,0.812081,0.050011,0.483861,9.932539,0.798002,-1.894782,-0.154152,0.235291,0.122223
52994,0,10.896783,3.293818,3.488629,0.484201,-0.206338,0.228196,12.477799,0.570067,0.891319,0.50549,-0.395855,-0.596471,9.229382,-0.064575,-3.565204,-0.173264,-0.405122,0.208855,12.54405,3.579201,-1.806399,0.293771,-0.000801,0.466119,10.181276,-0.460714,-1.264465,-0.184136,0.360375,0.025635
52995,0,10.099074,2.982879,3.000486,0.284272,-0.118904,0.279694,10.551036,1.531516,-0.46758,0.193749,-0.375368,-0.433046,9.770183,-0.725143,-2.762929,-0.393221,-0.396769,0.380404,10.506393,0.84884,0.106077,-0.023346,-0.045204,0.468751,10.612619,-0.403075,-0.768356,-0.319978,0.475733,-0.097504
52996,0,9.386011,1.136539,2.751117,0.221558,-0.074501,0.219155,9.748637,2.901328,-0.156666,-0.210572,-0.403635,-0.316888,9.779537,-0.749114,-1.381473,-0.493587,-0.380862,0.47047,10.45009,1.077772,0.704806,0.234261,-0.038223,0.366555,10.136516,-0.376217,-0.395707,-0.230828,0.555957,-0.210572
52997,0,8.889683,-0.794711,2.354251,0.250054,-0.127716,0.116272,8.671133,2.505259,-1.227961,-0.443118,-0.446666,-0.34836,9.849685,-0.374725,-0.072906,-0.463145,-0.380862,0.418399,8.713167,2.82948,-0.513679,0.288506,-0.020142,0.354768,9.41374,1.497092,0.529274,-0.190888,0.554469,-0.234376
52998,0,8.482032,-1.802755,2.42789,0.311966,-0.176926,0.066376,8.376046,1.43,-1.763279,-0.456737,-0.452159,-0.415194,10.210265,0.11638,1.057296,-0.178528,-0.302582,0.258408,8.707297,3.861326,-1.036262,0.066605,-0.072098,0.40844,9.253121,1.870973,1.335978,-0.223161,0.468981,-0.178872
52999,0,8.40359,-1.82307,2.268348,0.339204,-0.209084,0.082398,8.650289,0.08556,-2.111335,-0.275461,-0.384523,-0.459597,10.444491,0.477277,1.729314,0.184593,-0.234833,0.101166,8.926845,0.77025,-0.746132,0.019684,-0.084114,0.425263,9.137807,1.567452,1.637152,-0.038796,0.380402,-0.103913
53000,0,8.580466,-0.962134,2.483029,0.330735,-0.205193,0.063629,9.29676,-1.384524,-1.156013,0.099221,-0.27855,-0.396081,10.702888,1.058868,1.397375,0.330735,-0.176583,0.00824,9.723641,0.146121,-0.644137,0.306817,-0.046463,0.305558,9.572042,1.745512,2.242894,0.047035,0.26413,-0.057907
53001,0,8.917842,0.120459,2.493192,0.300293,-0.202675,0.040283,10.011419,-1.453277,-0.463605,0.384179,-0.170289,-0.287934,10.177475,1.321031,0.386569,0.219383,-0.076904,0.020142,10.216899,-0.120991,-0.994384,0.425836,-0.027466,0.175324,9.62132,0.960802,1.735525,-0.047951,0.17395,-0.025177
53002,0,9.327241,1.117978,2.075035,0.262184,-0.169029,0.006294,10.508551,-0.276335,-0.027349,0.504228,-0.051041,-0.200959,9.572346,0.94506,-0.866251,0.039368,-0.052643,0.097504,10.309926,0.484405,-0.990289,0.356827,-0.03067,0.075989,9.7158,1.012936,0.668566,-0.143166,0.15049,-0.038223
53003,0,9.834292,1.490757,1.439436,0.276604,-0.134125,-0.007324,10.161598,0.964673,-0.463599,0.231171,-0.047035,-0.071869,9.588145,0.934936,-1.748082,-0.152321,-0.03067,0.15152,10.158679,1.011336,-0.711356,0.224419,-0.031586,0.020599,9.843367,1.36743,-0.208657,-0.175324,0.155296,-0.058594
53004,0,10.078868,1.16483,1.493288,0.273972,-0.126457,-0.039482,9.344713,1.963488,-1.202343,0.014763,-0.10231,-0.019112,9.708152,0.294807,-1.379962,-0.18425,-0.036507,0.105286,9.62387,1.810332,-0.741998,0.223618,-0.020256,-0.017052,9.819719,1.578285,-0.042918,-0.135269,0.162163,-0.057678
53005,0,10.094114,0.325439,1.597149,0.238037,-0.117531,-0.086975,9.232779,2.647793,-1.964931,-0.039825,-0.133095,-0.040283,9.971764,-0.163918,-0.555049,-0.047607,-0.024147,0.036163,9.426182,2.485024,-0.818719,0.153809,-0.032387,0.006409,9.589854,1.354712,0.640968,0.039825,0.14431,-0.039825
53006,0,10.006586,-0.052458,1.68715,0.176239,-0.133438,-0.096588,9.334809,2.389421,-2.247179,-0.079765,-0.133095,-0.092011,10.19896,-0.002782,0.067692,0.171776,0.026894,0.003548,9.46718,2.450824,-0.566655,0.158043,-0.03376,0.041199,9.82867,1.279596,0.963979,0.096817,0.102539,-0.011902
53007,0,10.080396,0.237127,1.703291,0.085716,-0.167542,-0.061798,10.206571,1.824887,-1.732115,-0.091438,-0.101624,-0.127258,9.825797,1.051218,-0.209433,0.313683,0.025177,0.035706,10.189249,1.932465,-0.744516,0.122681,-0.032845,0.090637,9.711337,1.153907,0.961251,0.117188,0.081139,0.007324
53008,0,10.131422,0.940175,1.498819,-0.052185,-0.20565,-0.020485,10.365905,0.897623,-1.016196,-0.047951,-0.091095,-0.109978,9.633748,1.776737,-0.794077,0.229683,-0.020599,0.078278,10.267722,1.471314,-0.839739,0.076103,-0.028839,0.102081,9.783949,1.420816,0.802091,0.063515,0.062256,0.010414
53009,0,9.909156,1.179571,1.598014,-0.174866,-0.226479,0.011444,10.033418,0.444171,-0.812546,-0.041199,-0.084114,-0.053101,9.672855,1.567806,-1.285473,0.063171,-0.036049,0.122681,10.100702,1.014067,-0.822394,0.032959,-0.0214,0.088348,9.748602,1.60182,0.471193,-0.016479,0.072441,0.026093
53010,0,9.563871,0.669322,1.566737,-0.305672,-0.244332,0.016136,9.501663,0.610198,-0.747247,-0.037766,0.019913,-0.006409,9.693201,1.255844,-1.552201,-0.074043,-0.004463,0.157471,9.573702,0.818639,-0.737874,0.054703,-0.014877,0.018196,9.877115,1.462579,0.217595,-0.055847,0.083313,0.017281
53011,0,9.162411,0.34641,1.495361,-0.324097,-0.284157,-0.033875,9.104346,1.165629,-1.058254,-0.073242,-0.008125,0.042572,9.738721,0.855108,-1.182568,-0.128517,-0.007782,0.173493,9.297552,1.580857,-1.074049,-0.016479,-0.016365,-0.030212,9.792737,1.662878,0.328299,-0.146828,0.093842,0.036621
53012,0,8.788587,-0.163576,1.412055,-0.2314,-0.285988,-0.094071,9.200271,2.309954,-1.904623,-0.263787,-0.090637,0.058022,9.950601,0.187953,-0.58837,-0.169144,-0.022316,0.149574,9.318415,2.473836,-1.176582,-0.060768,-0.005264,0,9.868255,1.142063,0.87719,-0.130463,0.098991,0.028839
53013,0,9.079264,-0.52146,1.492029,-0.138588,-0.310364,-0.149231,9.534411,2.210918,-2.64497,-0.406037,-0.105629,0.032959,10.190772,-0.660645,-0.281289,-0.095558,-0.028839,0.149231,9.566491,2.406783,-0.967153,-0.153351,0.002861,0.051727,9.960337,0.894663,1.047967,-0.119019,0.084801,0.018311
53014,0,9.999467,-0.306682,1.401495,-0.126,-0.346413,-0.167198,9.747527,1.868747,-2.1534,-0.322037,-0.095673,-0.009727,9.897307,-0.273755,-0.672832,0.120506,-0.016823,0.139046,9.766286,1.787477,-0.758638,-0.063171,0.009384,0.10025,9.732984,1.14136,0.831217,-0.012131,0.07164,0.04715
53015,0,10.420042,-0.289157,1.569644,-0.137215,-0.349732,-0.149231,9.563701,0.735333,-1.53841,-0.240326,-0.114327,-0.043945,9.86266,0.657053,-0.886629,0.194664,0.00824,0.097504,9.778943,1.420688,-0.541773,-0.00824,0.001488,0.092926,9.620978,1.514333,0.56809,-0.017853,0.048637,0.066834
53016,0,10.263618,0.022269,1.469153,-0.186196,-0.364152,-0.116158,9.708938,0.42193,-0.939236,-0.081139,-0.087891,-0.050011,9.79154,1.170789,-1.234218,0.139046,0.001602,0.065918,9.717184,0.770442,-0.582628,0.05024,-0.003891,0.065918,9.831665,1.618584,0.392438,0.022316,0.042343,0.089722
53017,0,9.741973,0.22202,1.33321,-0.189858,-0.407868,-0.099793,9.429566,0.50295,-0.478358,0.004578,-0.075417,-0.016022,9.866654,1.027003,-1.66061,0.023804,0.026665,0.06546,9.572827,1.162604,-0.59955,0.060883,-0.02552,0.020599,9.907032,1.523397,0.24617,0.020599,0.057335,0.089722
53018,0,9.384653,-0.175955,1.214753,-0.139275,-0.405465,-0.103226,9.409887,1.492135,-0.743157,-0.053558,-0.086288,0.013733,9.592974,0.450129,-1.56714,-0.14637,0.037651,0.072212,9.495684,1.351843,-0.587789,-0.028152,-0.05127,-0.007782,9.883002,1.310014,0.286552,-0.033875,0.075989,0.099678
